Time since transaction,Type,USD Amount,Token Amount,ETH amount,USD Price,DATE_URL,DATE6,DATE_URL7,DATE8
26d 1h agoNov 22 05:00:47 PM,Buy,334.34,"2,106.77",0.099,$0.16,https://etherscan.io/address/0x94403c91b6dA2da61216a234D2BcEE252f98C113,98C113,https://etherscan.io/tx/0x8eb2bd4b27d96877ebd3c051d97003bcd60f15d6360a8e0450d66ef72122fe77,
26d 1h agoNov 22 05:00:47 PM,Sell,"3,887.57","24,323",1.15,$0.16,https://etherscan.io/address/0x89D0c2e5AFe1727A07E6cF9828907f43CB4e463C,4e463C,https://etherscan.io/tx/0x519d2568cccbfb16b05fbbe296f15dbfbf63a00fd085c11cdbc30e2e92ae8789,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABP5JREFUaIHtml1sVEUYht/vnO2WAoINNAYQEBMtCdEAgg3Qlq1GhEIw/K1IEDEiYCAI3igEWtYgRGIwkchPFUqIIm0VhKBQsfxIywWBCAgmjRjK34U1KAmBlu6Zeb0p2KC7O+fsbrslfZO52fO938yTM+fMnG9WSOJBltXWA0i2OgDbuzoA27seeEBfWw/g/ySATN/z27NQeoIWGSbA04BkgPRDcAXAaUAqdk56YlfMXKm2Dk796kwQYBGAQQbh5V+/MvjlaAEpAzhhY3WmnW5tF3CCG5/W6vG9c/IvRrqeMlOUbAg6jewHCAGIoa3Buc36aAEpcwfvqnB9RZYO+8cRnAnIcwDsCKEKIjMrl0zcGS1fygG21Ji1O3srR88FsABAz5bXCMw7tGxGSawcKQ14V8NCJZ27hq05FCwHkAWi8uiqOWNNvG0GGKz4tavtT89UfjZ2yfDdLA081hjLM+y9ku7pqmGpRdl37KNF1Sb9JB0wFIJVO/T3ACl5AHMADAHQA0DafaFhANcAnCdwHuBJfadTVfm0R/+Kp/+kAc7Ye/ERpZ0FAswG0NdjGiXACRK7Ldu3fcfEAX+4TZBwwHklp9Ju9OyyCMAKAN0TmDoMYlvZlIFz3ZgSug4GKy5kITOjDFoXJDJvs9IETHdrShhgsOJsNilVAPogWY+1yPduLQkBnLLj5/5iWQcB9klEvghynEZWujXFDTiv5FQauthl1Nrri8RUZ3fPHnLDrSluwD878wPQyUnatGyWACe9+OICnLrt1EBaenE8OUylIWe8+OICDLMpJPo/C3ZSJMILXnyeAcdvOd7fJ5zcWjs9p7UBbTrzydb7ngynN7rexQBxAFJzMqK8WQjUWcDnFBkJstBrP826U/nqmFtejJ4Ax208nG2LfjJKSJOCXbBvfqBOABm/qaoawEgvfTXrb69GT2VDm+Fcao2IjerK/vmBOgAgQJKHosbHakp7/qLwBEjq4dQKEZvS/V7c8MO9hZ8qnBM1PnbzDOhpimoVdXoCQJpFtb9w/f5PSeQDfCHa82og5dXoCrAgdKRTp4dvFpOSazDgQYTe4HVg9ylS4SmmjAFfWrv3IX83HtQKOV478yy2AmCDOOvQFnAAIEkGHLt6Vy/69Oxkb6gji529Oo0AHdt5HpptWAWXHl6dRoPWSvU1raUnSZ4BzdZBOrfiXMdArUitLlGrA1qp3S69/vw1pVleAI3uIB11AuJpT1BL4jsLPGr5pebHpbOuA0BB6IiPcvk0zI7IAAC2kmcAHHA7AKOyoQhk9MrSMyCeMshZD8EWS1lfHnr/tfORgkaHtuQLrSqYv8k/ObLy9bcNY+/JuC4aKNo6guBhAJFKdxcBrLpud/viXPG0JpOc+UVbFwv4sdlQcdWyrw44XFzsGMYDcFn4zVuxKSC0tgIY0OLnOoisvl3PbSc3zw276RwA8pd/VgQwZBYtU39a9eY3bvK7rmwXhEK+cFNWngXpo4lLNen1NSwu1q6S3KfcZZvfEHA9gIwYoed6XegxuLx8mvHeNGWOz3Lf3ZgN6FIIRkQNFE6vXrOwzDRvyvyNpPrDt2pr1i4YpclJ1Dwd6dsQitlu8qbMGT0AkCCw8FsR7Bn1zroAxZpFYBL+PcRpsKj3uMmZMlM0koLBCvta78tDlWUNt4Bjx9ct+cWNP+UB41XKPIPJUgdge1cHYHtXB2B71z8SjtJjoLdWewAAAABJRU5ErkJggg=="
26d 1h agoNov 22 05:00:35 PM,Sell,"7,192.22","43,221",2.12,$0.16,https://etherscan.io/address/0x7C15057d0a92ec91b597C96B158933C5D579Feac,79Feac,https://etherscan.io/tx/0xc953e0cd0cd129dc5710ad05d2d7d4f2d99c3903a972d554468eb3760c671839,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABP5JREFUaIHtml1sVEUYht/vnO2WAoINNAYQEBMtCdEAgg3Qlq1GhEIw/K1IEDEiYCAI3igEWtYgRGIwkchPFUqIIm0VhKBQsfxIywWBCAgmjRjK34U1KAmBlu6Zeb0p2KC7O+fsbrslfZO52fO938yTM+fMnG9WSOJBltXWA0i2OgDbuzoA27seeEBfWw/g/ySATN/z27NQeoIWGSbA04BkgPRDcAXAaUAqdk56YlfMXKm2Dk796kwQYBGAQQbh5V+/MvjlaAEpAzhhY3WmnW5tF3CCG5/W6vG9c/IvRrqeMlOUbAg6jewHCAGIoa3Buc36aAEpcwfvqnB9RZYO+8cRnAnIcwDsCKEKIjMrl0zcGS1fygG21Ji1O3srR88FsABAz5bXCMw7tGxGSawcKQ14V8NCJZ27hq05FCwHkAWi8uiqOWNNvG0GGKz4tavtT89UfjZ2yfDdLA081hjLM+y9ku7pqmGpRdl37KNF1Sb9JB0wFIJVO/T3ACl5AHMADAHQA0DafaFhANcAnCdwHuBJfadTVfm0R/+Kp/+kAc7Ye/ERpZ0FAswG0NdjGiXACRK7Ldu3fcfEAX+4TZBwwHklp9Ju9OyyCMAKAN0TmDoMYlvZlIFz3ZgSug4GKy5kITOjDFoXJDJvs9IETHdrShhgsOJsNilVAPogWY+1yPduLQkBnLLj5/5iWQcB9klEvghynEZWujXFDTiv5FQauthl1Nrri8RUZ3fPHnLDrSluwD878wPQyUnatGyWACe9+OICnLrt1EBaenE8OUylIWe8+OICDLMpJPo/C3ZSJMILXnyeAcdvOd7fJ5zcWjs9p7UBbTrzydb7ngynN7rexQBxAFJzMqK8WQjUWcDnFBkJstBrP826U/nqmFtejJ4Ax208nG2LfjJKSJOCXbBvfqBOABm/qaoawEgvfTXrb69GT2VDm+Fcao2IjerK/vmBOgAgQJKHosbHakp7/qLwBEjq4dQKEZvS/V7c8MO9hZ8qnBM1PnbzDOhpimoVdXoCQJpFtb9w/f5PSeQDfCHa82og5dXoCrAgdKRTp4dvFpOSazDgQYTe4HVg9ylS4SmmjAFfWrv3IX83HtQKOV478yy2AmCDOOvQFnAAIEkGHLt6Vy/69Oxkb6gji529Oo0AHdt5HpptWAWXHl6dRoPWSvU1raUnSZ4BzdZBOrfiXMdArUitLlGrA1qp3S69/vw1pVleAI3uIB11AuJpT1BL4jsLPGr5pebHpbOuA0BB6IiPcvk0zI7IAAC2kmcAHHA7AKOyoQhk9MrSMyCeMshZD8EWS1lfHnr/tfORgkaHtuQLrSqYv8k/ObLy9bcNY+/JuC4aKNo6guBhAJFKdxcBrLpud/viXPG0JpOc+UVbFwv4sdlQcdWyrw44XFzsGMYDcFn4zVuxKSC0tgIY0OLnOoisvl3PbSc3zw276RwA8pd/VgQwZBYtU39a9eY3bvK7rmwXhEK+cFNWngXpo4lLNen1NSwu1q6S3KfcZZvfEHA9gIwYoed6XegxuLx8mvHeNGWOz3Lf3ZgN6FIIRkQNFE6vXrOwzDRvyvyNpPrDt2pr1i4YpclJ1Dwd6dsQitlu8qbMGT0AkCCw8FsR7Bn1zroAxZpFYBL+PcRpsKj3uMmZMlM0koLBCvta78tDlWUNt4Bjx9ct+cWNP+UB41XKPIPJUgdge1cHYHtXB2B71z8SjtJjoLdWewAAAABJRU5ErkJggg=="
26d 1h agoNov 22 05:00:23 PM,Buy,334.34,"1,948.30",0.099,$0.17,https://etherscan.io/address/0x94403c91b6dA2da61216a234D2BcEE252f98C113,98C113,https://etherscan.io/tx/0xedc3c18b8fdc7edf7109ec55bdff44fe531819e343cb826d0a290797946263c5,
26d 1h agoNov 22 04:59:59 PM,Buy,334.34,"1,952.95",0.099,$0.17,https://etherscan.io/address/0x94403c91b6dA2da61216a234D2BcEE252f98C113,98C113,https://etherscan.io/tx/0x9cf119d614ea895a7314aaef8cb79676086868cc25f4bdd6be55a814393ab116,
26d 1h agoNov 22 04:59:47 PM,Buy,"6,724.36","40,268",1.99,$0.17,https://etherscan.io/address/0x14f9bafA9c9E31595eC4c49b9F0109Fe4E4F177C,4F177C,https://etherscan.io/tx/0xb10287874cc731f0dff390438ad7ae24eca0dce8d4cb187903c9b3382474c005,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABQNJREFUaIHtmntsFFUUxr9zZ9uF0gdbKBSpLFghRENiTEgU38YGRWM0pKSb2ESIpob4QAUaoEAW0UqTQqSgQBR5RYoJPgLEBBsDKoKiIiqGhwhYQCBqCksQ2p37+QetoXZ3e2dnRmzTX3L/mnPO/b6d17l3VkiiO6OutgC/6THY1ekx2NXpMdjV6fYGA6aBxUt2T4ao0WLLkp+fvfkbP0WZMLzuy1xbqWmkshC3ao5MuakpUZyRwaF1Xz0oxFLABoD7R9bsGLF/+m0xLwU7Ja5lGcgIYANKFwKYlCjO6BIV2x4OarSOwotB63UBxFPFDrhu8a4JgI60aRLaQ5LFGp1BDdqi2/Wsj4UXfREYEGx+8szku8+7FWyKRKGG5O18Qsi6dvoEjclyjAyKzT8hHZrysqyLgVuH1e5YZis0BAPnfjj0zAOXnMtuT/GChjwdDISoVQgaIbEkh5R+BEeFc6QEGjd2SCL2JKtneAbtxo7+AABhAtWiUd3c3EeHaz89CchRAEdIfVRBjkHxF6ul5dvDlfedTVY/XLu9BJQKAe5kILPg8q0OQABqAmCrj8QiCO50ZdCy9Pe6BUTq+04BKGodt0ubIBuIqwwdrtn+uYhefGzaPe+xVfG1r267XlnyGsBx/8h3vHqTCwPysr9LetR0PTik5pMDAEY4nb7jjNhtU8oVWCJADYDeruoRW3+tvHdsssPG70HQ3gzKC67EXGa0BewDYHlQCyDqUx0272S0/oAkPBqWN3UQCza3bEwl2/gSFUCKXt66F+Ao4x/FZ0jUHq8aOzVVjPElSoCDoauFfMe9NE+4JGIv6izIUbN9ckTsXWr9NbXGVR/UrzTOeuiEpwZZWmor2hFQx65o3a7GOJDVVy0w0Wx8D17J4LkfTiSw0nGiN8QU9R3H5z261yQ4LYMAMGjO+1Nb32P/ZdMdp8jDv0Uf+cg0IW2DAFBYtTEigjcBZKVdxJwWEUw6OW/8OidJrgwCwIDZG4dbWq8BcIurQqn5g4plp16a0OA00bVBAJDotkDhxVMvUqQKQLbrgu1piCv1+O/zSzt9YibU5uW3iYLK+mss4XwA5XDSBiZmPwVVp6sjKTuVzvDUYBuDZtQPtTWfE7AcQD8HqTGAm0XU+tO9D27h3LnarRZfDLYxcMr6gciI/wRIfoqwHwmsE5E9mfHMzxoXlv7lpQa3l1FSpGJFRkFOcC0o+SkXeZRNZ2rLjV7a6eCLQYlGVUGf8BpolhisYM/5oaENzw1KNKr6NxUtJ3SZSTwBX7cfPTUoFSsy8nsPXk0yYrr3QOEpLzX8G88MFlSuzMnPlHrRepyTPEvJYa80JMITg6Gnl4aVWJsAjHL4ULYzLqiDXmhIhmuDoclv3KVENoB6YBrp+04sf+qCWw2pSNugRKOB/DP95ggwk0x7A2lXuvObkpbB/hVLRoZU6C1Sj3EzORW3uMk3wZHBYRNX9WoKnp0BoBIaQZdzN2X30h+7rNEpZt8molGV15gzXgKqGjaLPZmZWN248HlP27JEpDQoE6KZfXOzI32RPZ3gDaSdKtwJLbB0Xedh7klqMHfSgjF52VkbqHWR57MKVzUtn+7r+6+NpAaFMpvwwRxw1qaa40PdhCTfNqR90JctP82Z59+e5mt7diVJz+A5aa7MjQcOUdGzs0gtu2NrZ7laoTvF1wXv/4Fu/z+ZHoNdnR6DXZ0eg12dbm/wb6MKCU994H4IAAAAAElFTkSuQmCC"
26d 1h agoNov 22 04:57:59 PM,Sell,68.47,431.54,0.02024,$0.16,https://etherscan.io/address/0x00000000000947821264914ad2c75F871Aa2D026,a2D026,https://etherscan.io/tx/0x3aae94b59c01f14f425183c9132be32904f33fdc3f4ce8f9684729ea639ddfa2,
26d 1h agoNov 22 04:57:47 PM,Buy,"6,729.63","43,221",1.99,$0.16,https://etherscan.io/address/0x7C15057d0a92ec91b597C96B158933C5D579Feac,79Feac,https://etherscan.io/tx/0x48a23840ab04a7d99ed9f1e628e0d7fdd7e81704506ae5091df60e4df66c8317,
26d 1h agoNov 22 04:56:59 PM,Buy,336.48,"2,218.87",0.0995,$0.15,https://etherscan.io/address/0xE432B34e1319350fa4e16840f655a8667F4e31dF,4e31dF,https://etherscan.io/tx/0x097f11186b491d9f72e8c331c5fe320ca79003f93a348a7ac54f9336f40da908,
26d 1h agoNov 22 04:56:47 PM,Buy,"3,381.65","22,617",1,$0.15,https://etherscan.io/address/0x931E76877118C84F1D904295971cE383eCfeD5f4,feD5f4,https://etherscan.io/tx/0xfea2464a9a05f6fcaade9b2186807cf66f60e1a0cce7e9bb4c9099aa662df828,
26d 1h agoNov 22 04:56:11 PM,Buy,"1,690.88","11,530",0.5,$0.15,https://etherscan.io/address/0x21d4Ec97C4d165A79B2791d55269D4892De2370b,e2370b,https://etherscan.io/tx/0x7f9d694a88f5e25702bd16634759b4c3a38e906f935ac9fe0f2a2d00e924767c,
26d 1h agoNov 22 04:55:35 PM,Buy,"3,365.03","23,398",0.995,$0.15,https://etherscan.io/address/0x2B2EE5A5858cA4168A296326E7013b76Df8132E8,8.13E+11,https://etherscan.io/tx/0x664f5abb8d1160846f34971579523b65fb497fbb8efd6a3728cb7e6165b89d67,
26d 1h agoNov 22 04:54:11 PM,Buy,"1,000.56","7,070.97",0.2956,$0.14,https://etherscan.io/address/0x19862834D60b9fEBd095234Cd35c29BD9dAC4055,AC4055,https://etherscan.io/tx/0xeb6933aba5e5bb2dc684880df2dbf2a93ecf84e735e4d75319663cb4d598e1e2,
26d 1h agoNov 22 04:53:47 PM,Sell,60.99,435.25,0.01802,$0.14,https://etherscan.io/address/0x678111a6cA5749f1744b5E080A855CEC8d631E20,6.31E+22,https://etherscan.io/tx/0x65634f11628f31a955ba0ceae5c9c7262f34b186212e717eb232632378a19a2d,
26d 1h agoNov 22 04:53:47 PM,Buy,"3,384.55","24,323",1,$0.14,https://etherscan.io/address/0x89D0c2e5AFe1727A07E6cF9828907f43CB4e463C,4e463C,https://etherscan.io/tx/0xb0f2d0a4b43442d1ae0b2d8d50dfe7c15f8a5af312b5e43a1d73c88c434906ad,
26d 1h agoNov 22 04:53:23 PM,Buy,"5,054.55","37,540",1.49,$0.14,https://etherscan.io/address/0x14f9bafA9c9E31595eC4c49b9F0109Fe4E4F177C,4F177C,https://etherscan.io/tx/0x909190832d2aa493bcf80f8bbffaf212526e1a430f348f0fddb3feb7365fdd7e,
26d 1h agoNov 22 04:52:59 PM,Buy,"6,739.40","52,500",1.99,$0.13,https://etherscan.io/address/0x01179ecdb07402542df97d015Ec8506407dF3787,dF3787,https://etherscan.io/tx/0xabed89ede796f05ccae690fcfcb4e131378ce6f11afa734d1146bf94458423c6,
26d 1h agoNov 22 04:51:23 PM,Buy,809.59,"6,501.31",0.2389,$0.12,https://etherscan.io/address/0x33Ff3C111DE5F4b89Cd4bdCc0ed99c46Ca1e9541,1e9541,https://etherscan.io/tx/0xf24987c667dfba353cd83bbf59aaaf2e081349b2abbcc506a412b93ba29305b4,
26d 2h agoNov 22 04:01:23 PM,Buy,199.96,"1,612.94",0.059,$0.12,https://etherscan.io/address/0x41A0693c4FBEd70d85CE89505d23BdEA706597AC,6597AC,https://etherscan.io/tx/0x8563fddd44693a099917e05546f92de89c166c72074d8bb813b5507d27bda442,
26d 2h agoNov 22 03:54:47 PM,Buy,339.96,"2,739.72",0.1,$0.12,https://etherscan.io/address/0x235129a902b9016EB31b44582c7fad60706C73Af,6C73Af,https://etherscan.io/tx/0xa9b8a21e1dba2d631b1431b393c30c78e5a5fbe13a3e02b7ce0ed9a804c0df8a,
26d 2h agoNov 22 03:54:23 PM,Buy,611.94,"4,951.05",0.18,$0.12,https://etherscan.io/address/0xd916AA69050757baD56a17C1B511977b930d0847,0d0847,https://etherscan.io/tx/0x76fa06a8199ea060291cfd9a1d0dd6fce0927fd7c3a754a3ed6f73a7f87f1752,
26d 7h agoNov 22 10:56:11 AM,Sell,278.78,"2,300.00",0.083,$0.12,https://etherscan.io/address/0x44eCC8F0d3c3610Ffd2c201b85a4e496C3FCfEA5,FCfEA5,https://etherscan.io/tx/0x51720ddb1d48c3b4b82733328ff313b2ede4319e454c8284e0cbcd8177350ac7,
26d 8h agoNov 22 10:10:35 AM,Add,-,"399,999",0.02998,-,https://etherscan.io/address/0x387a161C6b25aA854100aBaED39274e51aaffffd,affffd,https://etherscan.io/tx/0xc929052cac1552a0c6d249e5f29be60f5d1b7d2e50c120e7d00cdeb0fc62c794,
26d 8h agoNov 22 10:09:11 AM,Remove,-,"400,991",0,-,https://etherscan.io/address/0x387a161C6b25aA854100aBaED39274e51aaffffd,affffd,https://etherscan.io/tx/0x240c41daee701b392fe5fff585d60a0c4db0151480dbfaa7cbc1aed8f96bc633,
26d 21h agoNov 21 09:35:11 PM,Sell,490.63,"4,324.99",0.1567,$0.11,https://etherscan.io/address/0x35764Fd659509f60C9531F27fDb5305F85A1398B,A1398B,https://etherscan.io/tx/0xf2722d0a159f0c1200efba0a2995e81aeefd396e9145a6acf9be2f00b54a556c,
28d 2h agoNov 20 03:51:23 PM,Add,-,199.99,0.007288,-,,,https://etherscan.io/tx/0xff2978af3a96bdac6605cc7482597996d2a9ddd44694dd95f962cbbea1f5eeae,
28d 3h agoNov 20 02:59:11 PM,Sell,194.25,"1,724.99",0.06274,$0.11,https://etherscan.io/address/0x239Eed7C829E766703E25603e326DBce3B604035,604035,https://etherscan.io/tx/0xf0abcb4feba9f1de31a9c09f5d383b3e150382f6b1ff1863ed6437ac9e1c5484,
28d 15h agoNov 20 03:12:23 AM,Sell,390.95,"3,449.99",0.1259,$0.11,https://etherscan.io/address/0x26Ed1fd57671a67381De99E871bA359D97F0CEec,F0CEec,https://etherscan.io/tx/0x90ef0689b0bd9b8e5268006eca21efef097c3ac9f0825d70944fe0c5a2f45b25,
28d 21h agoNov 19 09:40:11 PM,Buy,102.06,890.69,0.03275,$0.11,https://etherscan.io/address/0x19f928a2BA7Fe4745F05dCd3f2e89BC2584F931e,4F931e,https://etherscan.io/tx/0xea795a813cfa18cac28c97828ee4c3a00ea0007e9415362edf3081127a7be32d,
28d 22h agoNov 19 08:21:11 PM,Sell,787.68,"6,899.99",0.2531,$0.11,https://etherscan.io/address/0x5E11cD6A2B76Dbd66AECb970bB30C0d7996D9269,6D9269,https://etherscan.io/tx/0xdbb51c06b24e4591a4f06d1a2324ebe2a35f2dda8bacc06cff4cd9c8aba20870,
29d 20h agoNov 18 10:25:47 PM,Sell,"1,330.81","11,555",0.4308,$0.11,,,https://etherscan.io/tx/0xd58d19f1580e2ff0c4b7ef9d153983f64c7fe0a9e5ca589b8dda8ccda5a52feb,
29d 21h agoNov 18 09:06:59 PM,Sell,560.34,"4,785.84",0.1799,$0.12,https://etherscan.io/address/0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,1FaE13,https://etherscan.io/tx/0x2b7470c97f0d069db85ff6a6c79ebf76d01f59bd27ed709f8352ab644136c8a6,
29d 21h agoNov 18 09:06:59 PM,Buy,"2,110.88","18,045",0.678,$0.12,,,https://etherscan.io/tx/0xc22d48c66d9d85e26e0d7d7021dfb21b64cfed0a08b4887f7ef68fcaf34c78ab,
29d 21h agoNov 18 09:06:59 PM,Buy,553.22,"4,785.84",0.1777,$0.12,https://etherscan.io/address/0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,1FaE13,https://etherscan.io/tx/0x1e7e5e54f328778769f5e400ce88ad63a30e300694b0e7ece842d40106c06f82,
29d 21h agoNov 18 08:49:23 PM,Add,-,"999,999",0.9648,-,,,https://etherscan.io/tx/0xb4ac400b04f5bd7edbb3cda4221fc3c33b280ddcfb8dd98116e40f02e355333d,
29d 21h agoNov 18 08:47:23 PM,Remove,-,"767,923",1.55,-,,,https://etherscan.io/tx/0x992ce0fbf4adf27260b541653e91fdeac4bc8b863607c54d44fc9dafbbc4a196,
29d 22h agoNov 18 08:46:11 PM,Remove,-,0,1.43,-,,,https://etherscan.io/tx/0x6d515895d7bbe67185a08e9b201a03590f6d7019df9ec6b28770fae7a24c3bfd,
29d 22h agoNov 18 08:43:35 PM,Add,-,"399,999",0.03651,-,https://etherscan.io/address/0x387a161C6b25aA854100aBaED39274e51aaffffd,affffd,https://etherscan.io/tx/0xc61cc31de37b4e710a0ad93e506bd060b37920da48d9afd6a35da213e5b3cbf9,
29d 22h agoNov 18 08:41:47 PM,Remove,-,"382,980",0.5745,-,https://etherscan.io/address/0x387a161C6b25aA854100aBaED39274e51aaffffd,affffd,https://etherscan.io/tx/0x7d366b57a645eda3a22fc481eaaeb559896468ec2de841f70fdd4958b2df820c,
29d 22h agoNov 18 08:32:47 PM,Buy,622.66,"5,417.08",0.2,$0.11,https://etherscan.io/address/0xce719191F22db9498250f37672BF3f421Bd42c41,d42c41,https://etherscan.io/tx/0x33e80c30d7816e21772c0ab70c94fd95a8213f518a06b5f5ad35cec8adf77a0c,
29d 23h agoNov 18 07:42:47 PM,Buy,792.12,"6,917.25",0.2535,$0.11,,,https://etherscan.io/tx/0x15627e9f4245ea4196bf82db3bc334811cf9fbe137045f0cbe9090894b9c06f1,
29d 23h agoNov 18 06:53:35 PM,Sell,602.65,"5,284.87",0.1923,$0.11,https://etherscan.io/address/0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,1FaE13,https://etherscan.io/tx/0xa86fcdcd3dd9194f967b9eeb4028593b4693fa8335181ddb7717debd1dcb3ca1,
1mo agoNov 18 05:43:59 PM,Sell,"2,259.45","19,999",0.7188,$0.11,,,https://etherscan.io/tx/0xad5fe2ca9de581a915309aacb6ca66d8ccfaedc0dd175160e8cab8503e0429da,
1mo agoNov 18 07:15:47 AM,Sell,194.73,"1,724.99",0.06279,$0.11,,,https://etherscan.io/tx/0xc13fa857ad86707fcc943d89f11530cbd5876471b6750a6aff9d756fa4bd4e58,
1mo agoNov 18 06:08:23 AM,Sell,81.4,725,0.02643,$0.11,https://etherscan.io/address/0xfAb075f23a860B044f605Fd1022760BFC5D531C9,D531C9,https://etherscan.io/tx/0xc3dd5a757d091ad9c3d7a39d8a7658e324f12dc004bff661b17b05d481aec4dd,
1mo agoNov 18 06:01:47 AM,Buy,"2,038.49","18,242",0.6621,$0.11,,,https://etherscan.io/tx/0x6d56e11e38b41d5bddcb761608eba463fa447e0fa41b579651aea0041e6ebca3,
1mo agoNov 18 05:48:35 AM,Sell,79.81,725,0.02589,$0.11,,,https://etherscan.io/tx/0x993e1b810f8edb633ad822e1dbc53a37c299d144c30ec84b1b818dd91c46edcc,
1mo agoNov 18 12:18:59 AM,Sell,909.06,"8,142.45",0.2922,$0.11,,,https://etherscan.io/tx/0xa65bca69458ade4ed3049192f1179046b200dbb776efa7196f5c17a67c088d6d,
1mo agoNov 17 09:29:35 PM,Buy,944.31,"8,308.12",0.3,$0.11,,,https://etherscan.io/tx/0x7cc989a33501ef00c6ab32e0b9dd3ea66c714c7dca5b2ef216c8847352144020,
1mo 1d agoNov 17 01:17:59 PM,Sell,487.23,"4,458.07",0.1596,$0.11,,,https://etherscan.io/tx/0xfd7817bb5aba038b86eb289a33f47bddf3f8394763e0f7364a9d28ff6535c81a,
1mo 1d agoNov 17 01:17:59 PM,Buy,"3,051.86","28,141",1,$0.11,,,https://etherscan.io/tx/0x8754f36f6eb9845d354be149a4adad3514b7657aff2cbcee46190bd200e21b06,
1mo 1d agoNov 17 01:17:59 PM,Buy,474.73,"4,458.07",0.1555,$0.11,,,https://etherscan.io/tx/0xe41578c7146b42e76d8462ceda4e4823b37c977f368b7533454357d16d5d71e9,
1mo 1d agoNov 17 12:58:23 PM,Buy,709.06,"6,614.18",0.23,$0.11,https://etherscan.io/address/0x0aA2Ed6C814A68f150488602C087E5C985bf529A,bf529A,https://etherscan.io/tx/0xa5ad36dc6662b01642b8c62c85675827fe355495cfabddb8b882c09a2daef327,
1mo 1d agoNov 17 06:10:35 AM,Sell,189.34,"1,724.99",0.05953,$0.11,,,https://etherscan.io/tx/0x11b6991ef4027761f575b4794f202e5ba8c6a4e168ebba637f1bbd8d37c690eb,
1mo 1d agoNov 17 12:13:35 AM,Buy,"1,593.05","14,455",0.5,$0.11,,,https://etherscan.io/tx/0xdf4ea55c78e3fb4c99de47c912dc1757b6dc813f968cd189e7eb26cbcde43128,
1mo 1d agoNov 16 09:21:47 PM,Sell,"1,593.07","14,826",0.5097,$0.11,,,https://etherscan.io/tx/0xa71ae2ee01968857637dac91b212e230fb4c54aa13d3f6c77c99b652ce7f65b0,
1mo 1d agoNov 16 08:45:11 PM,Sell,186.28,"1,724.99",0.05961,$0.11,,,https://etherscan.io/tx/0x9622041af6a38b377a50ab1ac7542d6853dfd1053f553f9079f78e6a889f7b1a,
